단지명,전용면적(㎡),층,건축년도,도로명,면적당 단가(만원),아파트 나이,구,계약일자,계약년월,alpha,경도,위도
래미안펜타빌,135.67,5,2007,역삼로 309,7.162315786408434,10,강남구,2017-11-25,201711,0.6666666666666667,127.046905010952,37.500299161164
풍림아이원아파트,83.65,3,2003,역삼로 436,7.029713686049001,14,강남구,2017-11-25,201711,0.5333333333333333,127.054798533858,37.5016231251359
삼성청담아파트,84.98,2,1999,학동로 405,7.163088711576656,18,강남구,2017-11-25,201711,0.4,127.04223600519,37.5178177150654
삼성동힐스테이트 1단지,84.236,11,2008,학동로68길 29,7.580078369565186,9,강남구,2017-11-25,201711,0.7,127.04718779295,37.5165602922999
우성사원5,70.89,8,1986,언주로29길 34,7.425749392226741,31,강남구,2017-11-25,201711,0.0,127.047594324939,37.486268493442
도곡그린빌,48.48,2,1995,강남대로44길 24,6.610122875677188,22,강남구,2017-11-25,201711,0.2666666666666667,127.035782411318,37.4861495835495
래미안대치팰리스,84.99,5,2015,삼성로51길 35,7.738221235035349,2,강남구,2017-11-25,201711,0.9333333333333333,127.060178698551,37.4949042259959
개포주공5단지,74.25,11,1983,삼성로4길 17,7.520298427127453,34,강남구,2017-11-25,201711,0.0,127.06903483437,37.4879144140576
청담자이,50.316,30,2011,영동대로138길 12,7.832043203008636,6,강남구,2017-11-25,201711,0.8,127.057249781197,37.5241014728573
청담동삼성1차(101동),84.57,5,1997,삼성로133길 20,7.194017400893596,20,강남구,2017-11-25,201711,0.33333333333333337,127.047832809734,37.5194542356183
래미안도곡카운티,71.85,9,2016,도곡로 320,7.508371989658254,1,강남구,2017-11-25,201711,0.9666666666666667,127.052002706504,37.4956390045387
래미안삼성2차,164.72,12,2007,선릉로130길 20,7.150615746980072,10,강남구,2017-11-25,201711,0.6666666666666667,127.043343754852,37.5156660777991
도곡쌍용예가,142.77,1,1978,남부순환로363길 30,6.909364965440916,39,강남구,2017-11-25,201711,0.0,127.038197177163,37.48761945292
개나리SK뷰,84.98,23,2012,역삼로 315-1,7.455771931074207,5,강남구,2017-11-26,201711,0.8333333333333334,127.050071033953,37.5005684337476
아카데미스위트1,122.07,7,2004,언주로30길 21,6.794508510529573,13,강남구,2017-11-26,201711,0.5666666666666667,127.052014632509,37.4888657676631
대치현대,114.59,2,1999,삼성로64길 5,7.108037161153084,18,강남구,2017-11-26,201711,0.4,127.060513822972,37.5004474963781
삼성동롯데캐슬킹덤,170.8,6,2005,선릉로112길 53,6.971268684704463,12,강남구,2017-11-26,201711,0.6,127.047692784414,37.513436129267
래미안삼성2차,105.5,2,2007,선릉로130길 20,7.317948528286247,10,강남구,2017-11-27,201711,0.6666666666666667,127.043343754852,37.5156660777991
개포주공7단지,83.7,9,1983,개포로 516,7.491151595582963,34,강남구,2017-11-27,201711,0.0,127.070871480537,37.4891406792843
도곡2차I'PARK,173.48,4,2006,도곡로14길 28,6.7886455624286,11,강남구,2017-11-27,201711,0.6333333333333333,127.037072062234,37.4893305549
래미안삼성2차,101.38,8,2007,선릉로130길 20,7.364053261171761,10,강남구,2017-11-27,201711,0.6666666666666667,127.043343754852,37.5156660777991
럭키(963),124.1,14,1995,논현로 213,7.02831000938088,22,강남구,2017-11-27,201711,0.2666666666666667,127.040954182934,37.4915488149067
청림빌,84.95,1,2004,논현로153길 42,6.531294524220643,13,강남구,2017-11-27,201711,0.5666666666666667,127.024771186556,37.5206447010764
래미안펜타빌,138.54,8,2007,역삼로 309,7.051770001621505,10,강남구,2017-11-27,201711,0.6666666666666667,127.046905010952,37.500299161164
도곡2차I'PARK,175.59,5,2006,도곡로14길 28,6.7830286639301445,11,강남구,2017-11-27,201711,0.6333333333333333,127.037072062234,37.4893305549
래미안삼성2차,134.81,11,2007,선릉로130길 20,7.299703135609082,10,강남구,2017-11-27,201711,0.6666666666666667,127.043343754852,37.5156660777991
마일스디오빌,36.29,12,2004,학동로 165,7.0297851244614655,13,강남구,2017-11-27,201711,0.5666666666666667,127.02897846584,37.5138611699241
현대아파트1동~3동,84.96,11,1994,도곡로18길 35,7.0707449074766,23,강남구,2017-11-27,201711,0.23333333333333328,127.039009100155,37.4892830788045
래미안그레이튼,70.98,4,2009,도곡로43길 20,7.481639038715264,8,강남구,2017-11-28,201711,0.7333333333333334,127.048587369117,37.4968552857788
동양파라곤,208.35,7,2004,언주로130길 30,7.268979494504361,13,강남구,2017-11-28,201711,0.5666666666666667,127.038268406315,37.5150856927028
강남엘에이치1단지,59.86,10,2013,헌릉로571길 20,7.146480116843915,4,강남구,2017-11-28,201711,0.8666666666666667,127.102101820568,37.4670982362638
진넥스빌2,23.85,6,2003,언주로86길 7,6.7709240483550595,14,강남구,2017-11-28,201711,0.5333333333333333,127.043959880694,37.5017761414894
"현대14차(203,204,205,206동)",84.94,14,1987,압구정로29길 57,7.808144406061823,30,강남구,2017-11-28,201711,0.0,127.026936731619,37.5312337952168
대치한신휴플러스,84.99,5,2005,선릉로76길 12,7.039932654974985,12,강남구,2017-11-28,201711,0.6,127.051601492647,37.5013979619573
우성8,79.61,2,1987,개포로 411,7.318107308663696,30,강남구,2017-11-28,201711,0.0,127.062319621466,37.4885748916117
신동아(22),35.73,1,1997,강남대로146길 28,7.40420433378087,20,강남구,2017-11-29,201711,0.33333333333333337,127.023030453954,37.5150254952533
개나리래미안,144.98,8,2006,역삼로 306,7.078653953922858,11,강남구,2017-11-29,201711,0.6333333333333333,127.046959597261,37.4989772734253
청담자이,49.618,11,2011,영동대로138길 12,7.831715345161198,6,강남구,2017-11-29,201711,0.8,127.057249781197,37.5241014728573
도곡3차아이파크,187.215,8,2007,도곡로14길 21,6.763093925175994,10,강남구,2017-11-29,201711,0.6666666666666667,127.037753691816,37.4900489827505
대치현대,101.6,6,1999,삼성로64길 5,7.191986522276185,18,강남구,2017-11-29,201711,0.4,127.060513822972,37.5004474963781
압구정하이츠파크,184.02,21,2004,압구정로42길 78,7.323922613449287,13,강남구,2017-11-29,201711,0.5666666666666667,127.033632106831,37.5240486607851
신현대12차,182.95,8,1982,압구정로 151,7.612045393155191,35,강남구,2017-11-29,201711,0.0,127.024454982256,37.5267858196588
역삼래미안,80.87,10,2005,선릉로69길 19,7.456554774483711,12,강남구,2017-11-29,201711,0.6,127.050691041401,37.4981263526043
청담아이파크,110.14,4,1992,영동대로142길 25,7.128899374936051,25,강남구,2017-11-29,201711,0.16666666666666663,127.055097277182,37.5252558695976
연세리버빌3,243.39,10,1999,선릉로190길 84,7.250820631072994,18,강남구,2017-11-29,201711,0.4,127.048327982849,37.5284780233551
신현대9차,108.88,4,1982,압구정로 151,7.599707771167665,35,강남구,2017-11-29,201711,0.0,127.024454982256,37.5267858196588
삼익,49.2,5,1992,광평로51길 27,7.267474365302098,25,강남구,2017-11-29,201711,0.16666666666666663,127.100730117136,37.4896147291453
대치삼성,84.58,2,2000,도곡로78길 22,7.375332225376224,17,강남구,2017-11-29,201711,0.43333333333333335,127.0588476129,37.4966357303128
한양5,115.24,2,1979,압구정로 401,7.522030534475235,38,강남구,2017-11-30,201711,0.0,127.04210755937,37.529387893826
현대인텔렉스,133.16,17,1997,언주로 620,6.580552057743149,20,강남구,2017-11-30,201711,0.33333333333333337,127.036352298064,37.5116193245266
케이씨빌,113.77,4,2004,선릉로137길 20,6.549333434090798,13,강남구,2017-11-30,201711,0.5666666666666667,127.038730588683,37.5190353610388
선경3차,76.6,1,1990,남부순환로395길 10,7.397471939537892,27,강남구,2017-12-01,201712,0.09999999999999998,127.060909637101,37.4941797122137
대치동우정에쉐르1,59.75,8,2004,삼성로85길 38,6.787878001722639,13,강남구,2017-12-01,201712,0.5666666666666667,127.054274484491,37.504618129293
도곡렉슬,134.9023,8,2006,선릉로 221,7.17935419882118,11,강남구,2017-12-01,201712,1.0,127.049734781209,37.4942068396456
개포주공1단지,42.55,3,1982,개포로 310,8.01300432829803,35,강남구,2017-12-01,201712,0.0,127.057847776427,37.4802867173431
대림역삼,59.99,5,1997,언주로 316,7.2324180051137335,20,강남구,2017-12-01,201712,0.33333333333333337,127.046284915927,37.496232263246
푸른마을아파트101동~111동,84.93,12,1994,일원로14길 25,7.210860019553469,23,강남구,2017-12-01,201712,0.5417832221403844,127.080874756987,37.484761123247
강남한양수자인(4단지),114.32,6,2014,자곡로 260,6.803482733590161,3,강남구,2017-12-01,201712,1.0,127.111752118301,37.4765634437989
도곡렉슬,84.9984,6,2006,선릉로 221,7.54652721118286,11,강남구,2017-12-01,201712,1.0,127.049734781209,37.4942068396456
포스코더샵,164.88,17,2004,삼성로 417,7.022893167478259,13,강남구,2017-12-01,201712,1.0,127.057495005511,37.5045959726835
강남데시앙포레,84.86,3,2014,광평로34길 55,6.787887228864466,3,강남구,2017-12-01,201712,1.0,127.092172324649,37.4808560783316
래미안강남힐즈,91.96,10,2014,자곡로 101,7.063892426654874,3,강남구,2017-12-01,201712,1.0,127.09580546288,37.4726550843713
홍실아파트,108.06,6,1981,영동대로128길 15,7.418025501456428,36,강남구,2017-12-01,201712,0.0,127.059210304827,37.5201571782093
강남데시앙파크,84.97,4,2011,헌릉로590길 63,6.7695221191708566,6,강남구,2017-12-01,201712,1.0,127.101540870536,37.4610465369667
청담2차이-편한세상(204동),98.05,3,2005,도산대로70길 43,7.227552504778211,12,강남구,2017-12-01,201712,0.9509775004326936,127.04505655428,37.5206217657868
래미안대치하이스턴,110.39,12,1989,도곡로93길 12,7.269490322269212,28,강남구,2017-12-01,201712,0.19999999999999996,127.065474666225,37.5015123626981
청담대림이-편한세상,81.84,4,2002,학동로77길 27,7.3192303134067975,15,강남구,2017-12-01,201712,1.0,127.047788927028,37.5208848658812
강남 더샵 포레스트,230.2611,12,2016,광평로34길 35,7.165634883045061,1,강남구,2017-12-01,201712,0.9666666666666667,127.094906024141,37.4821109112761
미켈란147,83.69,9,2004,봉은사로 516,7.278902598887359,13,강남구,2017-12-01,201712,0.5666666666666667,127.055995805325,37.5132365165484
래미안삼성2차,101.38,22,2007,선릉로130길 20,7.424677882988195,10,강남구,2017-12-01,201712,0.6666666666666667,127.043343754852,37.5156660777991
현대까르띠에710,149.7,12,2001,언주로86길 12,6.90975728165281,16,강남구,2017-12-01,201712,0.7396491670032062,127.044956522424,37.5017083711733
타워팰리스2,156.5,38,2003,언주로30길 57,7.2551218584871195,14,강남구,2017-12-01,201712,0.5333333333333333,127.053964659634,37.4894573055974
삼성청담공원아파트,107.22,5,1999,도산대로96길 39,7.020364223364791,18,강남구,2017-12-02,201712,0.8,127.050463180352,37.5230042633715
개나리SK뷰,84.98,10,2012,역삼로 315-1,7.527934377322438,5,강남구,2017-12-02,201712,0.8333333333333334,127.050071033953,37.5005684337476
푸른마을아파트101동~111동,59.76,13,1994,일원로14길 25,7.371295629758116,23,강남구,2017-12-02,201712,0.369824583501603,127.080874756987,37.484761123247
아크로힐스논현,84.074,8,2014,언주로 604,7.396038841396799,3,강남구,2017-12-02,201712,1.0,127.038421201117,37.5095303215604
현대비젼21,35.48,26,1999,언주로30길 10,6.800764975462773,18,강남구,2017-12-02,201712,0.4,127.05155394203,37.4873386711834
현대힐스테이트2단지,84.679,8,2008,삼성로111길 8,7.616382118762566,9,강남구,2017-12-02,201712,0.7,127.051739053534,37.5147315113728
대치아이파크,119.58,23,2008,선릉로 222,7.422087042077416,9,강남구,2017-12-02,201712,1.0,127.054749094366,37.4958669797852
성원대치2단지아파트,33.18,15,1992,개포로109길 9,7.53294237926493,25,강남구,2017-12-02,201712,0.33333333333333326,127.075101271591,37.4957518185981
대치현대,59.82,6,1999,삼성로64길 5,7.370292117380876,18,강남구,2017-12-02,201712,0.8,127.060513822972,37.5004474963781
한솔마을,63.76,4,1994,광평로10길 6,7.377602057784449,23,강남구,2017-12-02,201712,0.46666666666666656,127.076520309277,37.4826291743574
한양7,137.55,4,1981,압구정로61길 37,7.5634976175977755,36,강남구,2017-12-02,201712,0.0,127.043860572055,37.5295843048364
신동아,84.94,12,1997,학동로105길 30,7.356159282318766,20,강남구,2017-12-02,201712,0.33333333333333337,127.058657907046,37.523005343183
삼익대청아파트,51.12,7,1992,개포로109길 21,7.404396267756171,25,강남구,2017-12-02,201712,0.2641604167868593,127.077191033018,37.4956264931259
까치마을,39.6,10,1993,광평로19길 10,7.311535466725382,24,강남구,2017-12-02,201712,0.5614709844115207,127.086601738647,37.485485349127
우성7,84.06,4,1987,개포로110길 15,7.343758899860749,30,강남구,2017-12-02,201712,0.0,127.079114775367,37.4932437695434
은마,76.79,3,1979,삼성로 212,7.529525485899592,38,강남구,2017-12-02,201712,0.0,127.065915414443,37.4996157705058
목련타운,134.71,3,1993,광평로19길 15,7.015266253367916,24,강남구,2017-12-02,201712,0.3999999999999999,127.084797907539,37.485530536641
강남데시앙포레,114.93,14,2014,광평로34길 55,7.278427341021968,3,강남구,2017-12-02,201712,0.9,127.092172324649,37.4808560783316
청담건영,84.595,14,1994,도산대로89길 49,7.298193853073679,23,강남구,2017-12-02,201712,0.46666666666666656,127.052262895257,37.5275736339667
개포주공6단지,83.21,13,1983,개포로 516,7.490334052015258,34,강남구,2017-12-02,201712,0.0,127.070871480537,37.4891406792843
타워팰리스2,115.63,23,2003,언주로30길 57,7.263305314741848,14,강남구,2017-12-03,201712,0.5333333333333333,127.053964659634,37.4894573055974
삼성동대성유니드,83.93,4,2004,테헤란로77길 26,7.072892011021991,13,강남구,2017-12-03,201712,0.5666666666666667,127.054046126104,37.5085174233038
논현동월드메르디앙,84.9914,9,2007,학동로38길 22,6.986993781130134,10,강남구,2017-12-03,201712,1.0,127.034165335085,37.5135247001319
포스코트,200.9,13,2002,남부순환로381길 15,6.99857555351361,15,강남구,2017-12-03,201712,0.5,127.047665600395,37.487936320647
미성2차,140.9,16,1987,압구정로 113,7.508780944972722,30,강남구,2017-12-04,201712,0.0,127.018445606778,37.5244043008813
개포우성1,127.61,8,1983,선릉로 120,7.675547638902823,34,강남구,2017-12-04,201712,0.0,127.057979748729,37.4915930435874
역삼푸르지오,59.8848,15,2006,언주로 332,7.6028243051047815,11,강남구,2017-12-04,201712,1.0,127.047395413884,37.4982223264358
한양1차(영동한양),63.87,9,1977,압구정로 321,7.844655712215402,40,강남구,2017-12-04,201712,0.0,127.038376464689,37.5295119716843
동양파라곤,157.41,7,2004,언주로130길 30,7.169469388098263,13,강남구,2017-12-04,201712,0.5666666666666667,127.038268406315,37.5150856927028
한화꿈에그린2차,83.7,1,2006,봉은사로21길 19,6.700024006662814,11,강남구,2017-12-04,201712,0.6333333333333333,127.030820801273,37.5075128568603
신현대9차,108.88,11,1982,압구정로 151,7.649045130973186,35,강남구,2017-12-04,201712,0.0,127.024454982256,37.5267858196588
래미안그레이튼,142.06,15,2009,도곡로43길 20,7.144462626302683,8,강남구,2017-12-04,201712,0.7333333333333334,127.048587369117,37.4968552857788
럭키(963),124.66,5,1995,논현로 213,7.034464964684725,22,강남구,2017-12-04,201712,0.6893233335256418,127.040954182934,37.4915488149067
롯데캐슬프레미어,101.81,17,2007,선릉로126길 22,7.381459938200341,10,강남구,2017-12-04,201712,0.6666666666666667,127.045193621733,37.51625004573
도곡렉슬,59.9772,22,2006,선릉로 221,7.532289660273427,11,강남구,2017-12-04,201712,1.0,127.049734781209,37.4942068396456
현대아파트101동,59.83,6,1999,학동로64길 14,7.4113679217147865,18,강남구,2017-12-04,201712,0.4,127.044423026678,37.5167185896008
래미안그레이튼(진달래2차),59.78,3,2010,도곡로43길 21,7.5488869590478025,7,강남구,2017-12-04,201712,0.7666666666666666,127.047011616273,37.4957277729688
래미안강남힐즈,101.94,3,2014,자곡로 101,7.103652439675278,3,강남구,2017-12-04,201712,1.0,127.09580546288,37.4726550843713
아카데미스위트1,128.74,7,2004,언주로30길 21,6.8349490249215945,13,강남구,2017-12-04,201712,0.8981454170753218,127.052014632509,37.4888657676631
래미안대치팰리스,151.31,29,2015,삼성로51길 35,7.582156705321357,2,강남구,2017-12-04,201712,1.0,127.060178698551,37.4949042259959
한양4,101.09,2,1978,압구정로 313,7.5120998948944955,39,강남구,2017-12-04,201712,0.0,127.03599584345,37.5298739327833
동부센트레빌,145.83,25,2005,선릉로 206,7.4547428067680865,12,강남구,2017-12-05,201712,1.0,127.055641674701,37.4914644228405
동익,60.01,6,1993,광평로39길 3,7.219963311244968,24,강남구,2017-12-05,201712,0.19999999999999996,127.097263256365,37.4857662768639
현대비젼21,32.65,16,1999,언주로30길 10,6.855897627744843,18,강남구,2017-12-05,201712,0.4,127.05155394203,37.4873386711834
신동아,39.51,1,1992,광평로47길 17,7.3900845579185095,25,강남구,2017-12-05,201712,0.33333333333333326,127.098186321626,37.4879086504963
한양7,106.22,11,1981,압구정로61길 37,7.533031964115129,36,강남구,2017-12-05,201712,0.0,127.043860572055,37.5295843048364
현대1차101동~106동,177.19,8,1984,개포로 303,6.9775567479726455,33,강남구,2017-12-05,201712,0.0,127.054393140278,37.4832803381496
신현대11차,115.23,5,1983,압구정로 151,7.607562519622524,34,강남구,2017-12-05,201712,0.0,127.024454982256,37.5267858196588
아카데미스위트1,83.0,10,2004,언주로30길 21,6.931565927675855,13,강남구,2017-12-05,201712,0.8981454170753218,127.052014632509,37.4888657676631
세곡푸르지오,84.84,3,2012,자곡로 21,6.988776726334696,5,강남구,2017-12-05,201712,1.0,127.093264549075,37.4673466520187
한스빌(836),39.89,12,1996,도곡로3길 26,6.776977674554235,21,강남구,2017-12-05,201712,0.30000000000000004,127.032955994209,37.4919829893777
개포주공6단지,53.06,4,1983,개포로 516,7.653043490993542,34,강남구,2017-12-05,201712,0.0,127.070871480537,37.4891406792843
역삼I'PARK,144.431,16,2006,역삼로 307,7.070751831173992,11,강남구,2017-12-05,201712,1.0,127.044876444798,37.4990489022234
개포주공7단지,83.7,15,1983,개포로 516,7.464122923195044,34,강남구,2017-12-05,201712,0.0,127.070871480537,37.4891406792843
래미안대치팰리스,84.98,14,2015,삼성로51길 37,7.738338902859218,2,강남구,2017-12-06,201712,1.0,127.057697682666,37.4934361918055
"청담2차이-편한세상(201동,202동,203동)",113.21,5,2006,도산대로70길 25,7.0837855563305485,11,강남구,2017-12-06,201712,0.6333333333333333,127.045500413098,37.5216951404856
로데오현대,55.08,10,1998,압구정로50길 28,7.147463847171042,19,강남구,2017-12-06,201712,0.3666666666666667,127.037303318538,37.5266478506594
역삼I'PARK,28.246,5,2006,역삼로 307,7.627246434881685,11,강남구,2017-12-06,201712,1.0,127.044876444798,37.4990489022234
e-편한세상,59.606,13,2005,선릉로69길 20,7.615789584433633,12,강남구,2017-12-06,201712,1.0,127.050923517096,37.498747226144
대치삼성,97.35,19,2000,도곡로78길 22,7.435388021064509,17,강남구,2017-12-06,201712,0.6868170836458343,127.0588476129,37.4966357303128
청담대림이-편한세상,98.47,14,2002,학동로77길 27,7.259645768331731,15,강남구,2017-12-06,201712,0.5,127.047788927028,37.5208848658812
개포주공1단지,50.64,4,1982,개포로 310,7.963189587757763,35,강남구,2017-12-06,201712,0.0,127.057847776427,37.4802867173431
미성2차,74.4,2,1987,압구정로 113,7.673473152376918,30,강남구,2017-12-06,201712,0.0,127.018445606778,37.5244043008813
현대넥서스A동,198.95,4,1997,학동로42길 60,6.45888882856779,20,강남구,2017-12-06,201712,0.33333333333333337,127.036777112119,37.5115859459644
래미안그레이튼(진달래2차),105.89,9,2010,도곡로43길 21,7.320528274773601,7,강남구,2017-12-06,201712,0.7666666666666666,127.047011616273,37.4957277729688
래미안펜타빌,138.54,20,2007,역삼로 309,7.082541660288259,10,강남구,2017-12-06,201712,1.0,127.046905010952,37.500299161164
타워팰리스1,164.97,46,2002,언주로30길 56,7.1538497732703705,15,강남구,2017-12-06,201712,1.0,127.053483219997,37.4880695220981
한솔마을,84.73,3,1994,광평로10길 6,7.312472635230356,23,강남구,2017-12-06,201712,0.5417832221403844,127.076520309277,37.4826291743574
동양파라곤,224.3836,2,2006,학동로97길 31,7.380502223233467,11,강남구,2017-12-06,201712,0.6333333333333333,127.054548840417,37.5213802819212
타워팰리스2,159.44,13,2003,언주로30길 57,7.377351148236024,14,강남구,2017-12-06,201712,0.5333333333333333,127.053964659634,37.4894573055974
동부센트레빌,59.97,6,1998,선릉로 423,7.244727640645032,19,강남구,2017-12-06,201712,0.5811529169310906,127.04944160406,37.5025030682175
대치삼성,109.04,1,2000,도곡로78길 22,7.259465608513106,17,강남구,2017-12-06,201712,0.43333333333333335,127.0588476129,37.4966357303128
강남데시앙포레,59.74,6,2014,광평로34길 55,7.328612972711023,3,강남구,2017-12-06,201712,0.9,127.092172324649,37.4808560783316
역삼자이,114.019,7,2016,언주로 420,7.336176151731835,1,강남구,2017-12-06,201712,1.0,127.044168622231,37.500962635548
청담디에브스아파트,72.53,4,2017,도산대로92길 28,6.804200812547932,0,강남구,2017-12-07,201712,1.0,127.049142140585,37.522871562142
한양7,147.8,1,1981,압구정로61길 37,7.429348166932743,36,강남구,2017-12-07,201712,0.0,127.043860572055,37.5295843048364
청담디에브스아파트,56.89,1,2017,도산대로92길 28,6.804209486491732,0,강남구,2017-12-07,201712,1.0,127.049142140585,37.522871562142
대치삼성,84.58,11,2000,도곡로78길 22,7.432902077197702,17,강남구,2017-12-07,201712,0.8666666666666667,127.0588476129,37.4966357303128
쌍용,59.91,6,1996,도산대로50길 43,6.993137889089106,21,강남구,2017-12-07,201712,0.30000000000000004,127.037868657658,37.5197676154577
도곡렉슬,120.8233,4,2006,선릉로 221,7.300811937126585,11,강남구,2017-12-07,201712,1.0,127.049734781209,37.4942068396456
청담디에브스아파트,38.01,8,2017,도산대로92길 28,6.80420551148262,0,강남구,2017-12-07,201712,1.0,127.049142140585,37.522871562142
청담디에브스아파트,45.15,5,2017,도산대로92길 28,6.804214197343138,0,강남구,2017-12-07,201712,1.0,127.049142140585,37.522871562142
개포주공1단지,45.26,2,1982,개포로 310,7.955144043138418,35,강남구,2017-12-07,201712,0.0,127.057847776427,37.4802867173431
강남데시앙포레,84.92,4,2014,광평로34길 55,7.157393524376225,3,강남구,2017-12-07,201712,1.0,127.092172324649,37.4808560783316
청담디에브스아파트,64.96,7,2017,도산대로92길 28,6.804206203230406,0,강남구,2017-12-07,201712,1.0,127.049142140585,37.522871562142
거평프리젠,31.585,8,1996,강남대로112길 41,6.546115407989789,21,강남구,2017-12-07,201712,0.30000000000000004,127.027654780001,37.5063234128444
청담디에브스아파트,82.55,2,2017,도산대로92길 28,6.804210194987819,0,강남구,2017-12-07,201712,1.0,127.049142140585,37.522871562142
목련타운,99.79,3,1993,광평로19길 15,7.209962079524345,24,강남구,2017-12-07,201712,0.31699250014423114,127.084797907539,37.485530536641
삼성,84.67,5,1986,개포로124길 27,7.001593424481207,31,강남구,2017-12-07,201712,0.0,127.083543364194,37.4932977545865
경남1,96.98,7,1984,언주로 110,7.306530014857418,33,강남구,2017-12-07,201712,0.0,127.054710026842,37.4854059409863
동부센트레빌,84.97,19,1998,선릉로 423,7.284124386217183,19,강남구,2017-12-07,201712,0.7333333333333334,127.04944160406,37.5025030682175
베스젠빌,151.99,6,2003,논현로97길 74,6.489110735761859,14,강남구,2017-12-07,201712,0.5333333333333333,127.0305308859,37.50269913107
타워팰리스1,174.67,21,2002,언주로30길 56,7.237918242882384,15,강남구,2017-12-07,201712,1.0,127.053483219997,37.4880695220981
청담대우로얄카운티6차,166.3,4,2005,압구정로71길 20,7.129093232454008,12,강남구,2017-12-07,201712,0.6,127.046121397919,37.5278506371747
청담디에브스아파트,78.7,2,2017,도산대로92길 28,6.804214369014355,0,강남구,2017-12-07,201712,1.0,127.049142140585,37.522871562142
청담디에브스아파트,67.88,4,2017,도산대로92길 28,6.804210046540813,0,강남구,2017-12-07,201712,1.0,127.049142140585,37.522871562142
청담디에브스아파트,63.82,4,2017,도산대로92길 28,6.8042037740803005,0,강남구,2017-12-07,201712,1.0,127.049142140585,37.522871562142
현대3차(61~64동),82.5,5,1976,압구정로39길 58,7.741981057801988,41,강남구,2017-12-08,201712,0.0,127.032232153408,37.5326779449103
역삼자이,59.9977,21,2016,언주로 420,7.6417627881304115,1,강남구,2017-12-08,201712,0.9666666666666667,127.044168622231,37.500962635548
대우디오빌,36.96,7,2002,언주로 427,6.994270501161291,15,강남구,2017-12-08,201712,0.5,127.042690475293,37.5014764820153
래미안대치팰리스,94.49,13,2015,삼성로51길 37,7.797340579110798,2,강남구,2017-12-08,201712,1.0,127.057697682666,37.4934361918055
은마,84.43,13,1980,삼성로 212,7.583820278657272,37,강남구,2017-12-08,201712,0.0,127.065915414443,37.4996157705058
개포주공1단지,58.08,4,1982,개포로 310,7.863213745280521,35,강남구,2017-12-08,201712,0.0,127.057847776427,37.4802867173431
매봉삼성,84.95,9,1999,언주로 203,7.0089872131341995,18,강남구,2017-12-08,201712,0.6339850002884625,127.048827759811,37.4891697762307
타워팰리스1,137.24,8,2002,언주로30길 56,7.206379886070213,15,강남구,2017-12-08,201712,1.0,127.053483219997,37.4880695220981
선경1차(1동-7동),136.68,5,1983,삼성로 151,7.511573769597292,34,강남구,2017-12-08,201712,0.0,127.062999980103,37.493154981993
역삼래미안,59.4,14,2005,선릉로69길 19,7.610952795395584,12,강남구,2017-12-08,201712,0.6,127.050691041401,37.4981263526043
한보미도맨션2,115.05,10,1985,삼성로 150,7.535349372044565,32,강남구,2017-12-08,201712,0.0,127.068564672209,37.4956953356085
개포주공7단지,73.26,3,1983,개포로 516,7.590474264052043,34,강남구,2017-12-08,201712,0.0,127.070871480537,37.4891406792843
개포6차우성아파트1동~8동,79.97,3,1987,언주로 3,7.346385280243375,30,강남구,2017-12-08,201712,0.0,127.055925867398,37.4767921771121
타워팰리스1,84.16,24,2002,언주로30길 56,7.425566900019287,15,강남구,2017-12-08,201712,0.5,127.053483219997,37.4880695220981
역삼동하나빌,50.47,11,2002,봉은사로 312,6.8575771895378566,15,강남구,2017-12-08,201712,0.792481250360578,127.04129206423,37.5092242727112
래미안청담로이뷰,110.2,13,1992,영동대로142길 16,7.398415233153533,25,강남구,2017-12-08,201712,0.16666666666666663,127.056409185627,37.5247603297912
까치마을,34.44,7,1993,광평로19길 10,7.357520645986882,24,강남구,2017-12-08,201712,0.31699250014423114,127.086601738647,37.485485349127
아카데미스위트1,122.07,6,2004,언주로30길 21,6.890652371082475,13,강남구,2017-12-08,201712,1.0,127.052014632509,37.4888657676631
도곡렉슬,119.8906,16,2006,선릉로 221,7.233163407044103,11,강남구,2017-12-08,201712,1.0,127.049734781209,37.4942068396456
청담현대3차아파트,59.95,8,1999,도산대로101길 29,7.368121289109155,18,강남구,2017-12-09,201712,0.4,127.052978287839,37.5270240644958
LG선릉에클라트(B),36.35,15,2004,테헤란로63길 12,6.84385845929208,13,강남구,2017-12-09,201712,0.8981454170753218,127.050947634813,37.5061147390354
삼성리치빌1,84.98,2,2003,학동로82길 6,6.965149014625736,14,강남구,2017-12-09,201712,0.8453133337179499,127.051214674812,37.5183842278921
신동아(22),84.52,3,1997,강남대로146길 28,7.099653798839689,20,강남구,2017-12-09,201712,0.33333333333333337,127.023030453954,37.5150254952533
현대그린1,84.93,9,2006,논현로51길 25,7.07109807717831,11,강남구,2017-12-09,201712,1.0,127.039533410678,37.4890474712049
대치아이파크,149.78,19,2008,선릉로 222,7.2876594579774165,9,강남구,2017-12-09,201712,1.0,127.054749094366,37.4958669797852
래미안그레이튼,59.97,4,2009,도곡로43길 20,7.54659434808877,8,강남구,2017-12-09,201712,1.0,127.048587369117,37.4968552857788
청담동삼성1차(101동),84.57,11,1997,삼성로133길 20,7.215107813551256,20,강남구,2017-12-09,201712,0.33333333333333337,127.047832809734,37.5194542356183
현대4차저층(51~56동),117.91,5,1977,압구정로33길 70,7.874405954872747,40,강남구,2017-12-09,201712,0.0,127.030945158679,37.5328566873699
