"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2021-07-12 ~ 2022-07-12"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"6112","서울특별시 마포구 노고산동","1-3","0001","0003","신촌포스빌","32.3400","202203","15","25,000","-","5","-","-","2004","신촌로 150","-","중개거래","-","-"
"6113","서울특별시 구로구 오류동","6-1","0006","0001","한백고은","84.6200","202203","15","46,700","-","4","-","-","2005","고척로 19","-","중개거래","서울 구로구","-"
"6114","서울특별시 강서구 마곡동","743","0743","0000","마곡엠밸리6단지","84.7400","202203","15","155,000","-","9","-","-","2014","마곡서1로 100","-","중개거래","서울 강서구","-"
"6115","서울특별시 중구 신당동","432-1957","0432","1957","신신(2차)","59.0400","202203","15","31,000","-","2","-","-","2001","동호로11자길 22","-","중개거래","서울 중구","-"
"6116","서울특별시 양천구 신정동","1273","1273","0000","신정현대5","114.2400","202203","15","115,000","-","16","-","-","1999","신정로 300","-","중개거래","서울 양천구","-"
"6117","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.4200","202203","15","135,000","-","8","-","-","2001","고산자로 160","-","중개거래","서울 성동구","-"
"6118","서울특별시 노원구 상계동","720","0720","0000","상계주공6(고층)","49.9400","202203","15","76,000","-","4","-","-","1988","노해로 508","-","중개거래","서울 노원구","-"
"6119","서울특별시 도봉구 창동","27","0027","0000","주공19단지(창동리버타운)","68.8600","202203","15","87,000","-","15","-","-","1988","노해로70길 19","-","중개거래","서울 도봉구","-"
"6120","서울특별시 구로구 구로동","106-2","0106","0002","대림역포스큐","15.9750","202203","14","11,200","-","17","-","-","2015","공원로 11","-","직거래","-","-"
"6121","서울특별시 도봉구 방학동","720-18","0720","0018","방학동삼성래미안1","118.3810","202203","14","106,900","-","1","-","-","2002","마들로 646","-","중개거래","서울 도봉구","-"
"6122","서울특별시 동대문구 휘경동","57","0057","0000","주공1","84.7300","202203","14","90,000","-","9","-","-","2001","한천로 248","-","중개거래","서울 동대문구","-"
"6123","서울특별시 도봉구 창동","38","0038","0000","주공17단지","36.1600","202203","14","49,950","-","10","-","-","1989","덕릉로66길 17","-","중개거래","서울 도봉구","-"
"6124","서울특별시 성동구 금호동4가","800","0800","0000","대우","59.9700","202203","14","114,000","-","1","-","-","2001","독서당로 272","-","중개거래","서울 성동구","-"
"6125","서울특별시 도봉구 쌍문동","153","0153","0000","기용","44.3700","202203","14","23,700","-","5","-","-","1988","노해로57길 71","-","중개거래","서울 도봉구","-"
"6126","서울특별시 동대문구 장안동","372-16","0372","0016","청솔아파트(B동)","59.9300","202203","14","39,200","-","10","-","-","2015","장한로23길 11-3","-","중개거래","서울 동대문구","-"
"6127","서울특별시 성북구 정릉동","494","0494","0000","중앙하이츠빌1단지","84.9800","202203","14","86,700","-","14","-","-","2004","아리랑로19길 60","20221121","중개거래","서울 성북구","-"
"6128","서울특별시 강서구 화곡동","911-10","0911","0010","삼성홈타운","75.3500","202203","14","26,900","-","1","-","-","2003","월정로14길 64","-","중개거래","서울 강서구","-"
"6129","서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","53.2000","202203","14","36,300","-","3","-","-","1973","연서로19길 9","-","직거래","-","-"
"6130","서울특별시 성북구 안암동3가","136-1","0136","0001","대광","51.5700","202203","14","40,000","-","2","-","-","1971","안암로9나길 14","-","중개거래","서울 성북구","-"
"6131","서울특별시 강북구 번동","138","0138","0000","한솔솔파크","84.8800","202203","14","74,500","-","7","-","-","2005","오현로 180","-","중개거래","서울 강북구","-"
"6132","서울특별시 중랑구 묵동","20","0020","0000","신내대림아파트","126.2800","202203","14","123,500","-","5","-","-","1995","신내로21길 16","-","중개거래","서울 중랑구","-"
"6133","서울특별시 광진구 자양동","783-1","0783","0001","자양우성7","84.9300","202203","14","149,000","-","6","-","-","1998","아차산로36길 39","20220520","중개거래","서울 광진구","-"
"6134","서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","66.4300","202203","14","44,500","-","1","-","-","1973","연서로17길 12","-","직거래","-","-"
"6135","서울특별시 동대문구 답십리동","41","0041","0000","동서울한양","76.4100","202203","14","80,000","-","5","-","-","1989","답십리로 184","-","중개거래","서울 동대문구","-"
"6136","서울특별시 동대문구 휘경동","57","0057","0000","주공1","84.7300","202203","14","90,000","-","9","-","-","2001","한천로 248","20220712","중개거래","서울 동대문구","-"
"6137","서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","65.7800","202203","14","44,500","-","5","-","-","1973","연서로17길 12","-","직거래","-","-"
"6138","서울특별시 종로구 효제동","126-2","0126","0002","이지마루종로","24.4400","202203","14","34,800","-","7","-","-","2021","김상옥로 55","-","직거래","-","-"
"6139","서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","65.7800","202203","14","44,500","-","4","-","-","1973","연서로17길 12","-","직거래","-","-"
"6140","서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","29.9900","202203","14","42,000","-","12","-","-","2021","진흥로 153","-","직거래","-","-"
"6141","서울특별시 구로구 개봉동","493","0493","0000","한양아이클래스구로","45.3200","202203","14","38,500","-","12","-","-","2018","개봉로23가길 10","-","중개거래","서울 구로구","-"
"6142","서울특별시 노원구 상계동","639","0639","0000","보람아파트","44.3300","202203","14","60,000","-","7","-","-","1988","한글비석로 479","-","중개거래","서울 노원구, 서울 도봉구","-"
"6143","서울특별시 은평구 진관동","94","0094","0000","은평뉴타운 제각말 푸르지오(5-3단지)","101.9000","202203","14","122,000","-","4","-","-","2010","연서로 487","-","중개거래","서울 은평구","-"
"6144","서울특별시 마포구 망원동","525","0525","0000","솔루체2차아파트","48.3100","202203","14","68,500","-","6","-","-","2022","월드컵로31길 116","-","직거래","-","-"
"6145","서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","53.2000","202203","14","36,300","-","3","-","-","1973","연서로19길 9","-","직거래","-","-"
"6146","서울특별시 강동구 천호동","414","0414","0000","두산위브센티움","31.3700","202203","14","15,750","-","8","-","-","2004","올림픽로70길 61","-","중개거래","서울 강동구","-"
"6147","서울특별시 송파구 가락동","1-7","0001","0007","그린아파트","84.9900","202203","14","75,000","-","8","-","-","1996","양재대로68길 3-21","-","중개거래","서울 송파구","-"
"6148","서울특별시 영등포구 문래동5가","1","0001","0000","문래대림","59.9600","202203","14","77,000","-","16","-","-","2000","선유로 33","-","중개거래","서울 영등포구","-"
"6149","서울특별시 송파구 가락동","1-7","0001","0007","그린아파트","84.9900","202203","14","75,000","-","8","-","-","1996","양재대로68길 3-21","20220524","중개거래","서울 송파구","-"
"6150","서울특별시 송파구 마천동","32-1","0032","0001","송파자연채","65.5600","202203","14","68,000","-","4","-","-","2008","성내천로 133","-","중개거래","서울 송파구","-"
"6151","서울특별시 강남구 수서동","736","0736","0000","신동아","33.1800","202203","14","115,000","-","13","-","-","1992","광평로47길 17","-","중개거래","서울 강남구","-"
"6152","서울특별시 송파구 거여동","294","0294","0000","거여5단지","59.7400","202203","14","94,000","-","5","-","-","1997","양산로4길 16","-","중개거래","서울 송파구","-"
"6153","서울특별시 금천구 시흥동","200-4","0200","0004","신화아파트(200-4)","66.7500","202203","14","29,500","-","3","-","-","2004","독산로22길 86","-","중개거래","서울 금천구","-"
"6154","서울특별시 강남구 삼성동","65-4","0065","0004","상지리츠빌카일룸(65-4)","237.7400","202203","14","570,000","-","12","-","-","2012","삼성로 636","-","중개거래","서울 강남구","-"
"6155","서울특별시 강동구 성내동","196-8","0196","0008","코오롱(1차)","59.9600","202203","14","92,500","-","14","-","-","1999","천호대로168길 25","-","중개거래","서울 강동구","-"
"6156","서울특별시 영등포구 신길동","65-21","0065","0021","프리가","16.0900","202203","14","14,800","-","6","-","-","2013","영등포로 390","-","중개거래","서울 영등포구","-"
"6157","서울특별시 서초구 서초동","1593-7","1593","0007","서초이오빌","36.6600","202203","14","36,000","-","23","-","-","2003","효령로53길 45","-","중개거래","서울 서초구","-"
"6158","서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","84.9984","202203","14","313,000","-","16","-","-","2006","선릉로 221","-","중개거래","서울 강남구","-"
"6159","서울특별시 금천구 독산동","889-36","0889","0036","장미아파트B동","67.2100","202203","14","46,500","-","9","-","-","2000","문성로 29","-","중개거래","서울 관악구","-"
"6160","서울특별시 금천구 가산동","140-36","0140","0036","비즈트위트바이올렛5차","12.1900","202203","14","10,670","-","8","-","-","2014","디지털로12길 15","-","중개거래","서울 동작구","-"
"6161","서울특별시 영등포구 신길동","4958","4958","0000","보라매에스케이뷰","84.9800","202203","13","159,500","-","18","-","-","2020","여의대방로35가길 19","-","중개거래","서울 송파구","-"
"6162","서울특별시 강동구 성내동","448-14","0448","0014","하나플러스","59.8600","202203","13","66,000","-","3","-","-","2003","강동대로51길 12","-","중개거래","경기 고양덕양구","-"
"6163","서울특별시 관악구 신림동","1735","1735","0000","관악산휴먼시아2단지","59.9600","202203","13","68,800","-","17","-","-","2008","난곡로 55","-","중개거래","서울 관악구","-"
"6164","서울특별시 동작구 사당동","1134","1134","0000","경남아너스빌1차","59.9000","202203","13","79,000","-","2","-","-","1997","사당로9가길 82","-","중개거래","서울 동작구","-"
"6165","서울특별시 영등포구 당산동5가","11-33","0011","0033","당산디오빌","28.8600","202203","13","36,200","-","8","-","-","2005","당산로 222","-","중개거래","서울 영등포구","-"
"6166","서울특별시 송파구 신천동","11-8","0011","0008","더샵스타리버","142.1700","202203","13","199,000","-","16","-","-","2006","올림픽로35길 93","20240426","중개거래","서울 송파구","-"
"6167","서울특별시 동대문구 휘경동","366","0366","0000","동일스위트리버","59.7320","202203","13","85,700","-","9","-","-","2007","한천로 300","-","중개거래","서울 동대문구","-"
"6168","서울특별시 성북구 정릉동","1015","1015","0000","길음뉴타운경남아너스빌","84.8700","202203","13","81,000","-","13","-","-","1999","정릉로 305","-","중개거래","서울 성북구","-"
"6169","서울특별시 용산구 한남동","802","0802","0000","리버탑","59.5700","202203","13","120,000","-","9","-","-","2001","독서당로6길 16","-","중개거래","서울 용산구","-"
"6170","서울특별시 용산구 한남동","805","0805","0000","현대하이페리온","197.2200","202203","13","390,000","-","14","-","-","2002","서빙고로 413","-","중개거래","서울 용산구","-"
"6171","서울특별시 구로구 신도림동","642","0642","0000","대림1","59.9000","202203","13","90,000","-","27","-","-","1999","신도림로 16","-","중개거래","서울 구로구","-"
"6172","서울특별시 강서구 방화동","814","0814","0000","방화5","33.1800","202203","13","55,000","-","10","-","-","1994","금낭화로 287-19","-","중개거래","서울 강서구","-"
"6173","서울특별시 은평구 불광동","484-73","0484","0073","효민아크로뷰","15.0900","202203","13","24,000","-","15","-","-","2021","통일로 868","-","직거래","-","-"
"6174","서울특별시 성북구 정릉동","239","0239","0000","정릉풍림아이원","59.8800","202203","13","68,500","-","17","-","-","2005","솔샘로 120","-","중개거래","서울 성북구","-"
"6175","서울특별시 양천구 목동","953","0953","0000","목동두산위브","112.2090","202203","12","110,000","-","5","-","-","2005","목동중앙본로 85","-","중개거래","서울 양천구","-"
"6176","서울특별시 용산구 이촌동","404","0404","0000","한가람","59.8800","202203","12","140,000","-","18","-","-","1998","이촌로69길 30","-","직거래","-","-"
"6177","서울특별시 서대문구 충정로3가","30-2","0030","0002","충정솔레디움(102동)","83.0900","202203","12","124,000","-","3","-","-","2005","경기대로3길 19-5","-","중개거래","서울 마포구","-"
"6178","서울특별시 노원구 월계동","929","0929","0000","현대","84.9800","202203","12","93,000","-","16","-","-","2000","석계로 49","-","중개거래","서울 노원구","-"
"6179","서울특별시 성북구 종암동","130","0130","0000","아이파크종암동1차","59.7300","202203","12","85,000","-","17","-","-","2004","종암로21길 127","-","중개거래","서울 성북구","-"
"6180","서울특별시 노원구 하계동","284","0284","0000","청구","84.9700","202203","12","85,000","-","2","-","-","1988","공릉로 351","20220412","중개거래","서울 노원구 서울 성북구","-"
"6181","서울특별시 노원구 하계동","284","0284","0000","청구","84.9700","202203","12","85,000","-","2","-","-","1988","공릉로 351","-","중개거래","서울 노원구 서울 성북구","-"
"6182","서울특별시 은평구 대조동","9-14","0009","0014","주주베에이","13.5600","202203","12","15,500","-","5","-","-","2014","통일로67길 9","-","직거래","-","-"
"6183","서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","59.6800","202203","12","119,500","-","11","-","-","2011","고산자로 177","-","중개거래","서울 성동구","-"
"6184","서울특별시 도봉구 창동","373","0373","0000","창동주공4단지","41.3000","202203","12","53,500","-","6","-","-","1991","덕릉로 349","-","중개거래","서울 도봉구","-"
"6185","서울특별시 중구 중림동","200","0200","0000","삼성사이버빌리지","59.9300","202203","12","133,000","-","9","-","-","2001","중림로 10","-","중개거래","서울 중구","-"
"6186","서울특별시 광진구 구의동","199-18","0199","0018","삼성쉐르빌","84.9400","202203","12","120,000","-","14","-","-","2001","구의강변로 106","-","중개거래","서울 광진구","-"
"6187","서울특별시 성동구 상왕십리동","811","0811","0000","텐즈힐(2단지)","59.9800","202203","12","139,500","-","7","-","-","2014","마장로 137","-","중개거래","서울 동대문구","-"
"6188","서울특별시 마포구 성산동","446","0446","0000","성산시영(대우)","50.0300","202203","12","98,800","-","1","-","-","1986","월드컵북로 260","-","중개거래","서울 마포구 서울 은평구","-"
"6189","서울특별시 강서구 방화동","875","0875","0000","방화동동부센트레빌(875번지)","84.9700","202203","12","88,000","-","1","-","-","2003","방화대로45길 32","-","중개거래","서울 강서구","-"
"6190","서울특별시 마포구 염리동","515-1","0515","0001","상록","57.8800","202203","12","91,000","-","18","-","-","1997","숭문길 106","-","중개거래","서울 마포구","-"
"6191","서울특별시 은평구 응암동","766","0766","0000","백련산파크자이","49.7590","202203","12","73,500","-","13","-","-","2021","백련산로 67","-","중개거래","서울 은평구","-"
"6192","서울특별시 은평구 응암동","116-22","0116","0022","거장메카(116-22)","24.7700","202203","12","45,800","-","7","-","-","2021","응암로 293","-","직거래","-","-"
"6193","서울특별시 양천구 신월동","1077","1077","0000","목동센트럴아이파크위브3단지","52.8500","202203","12","86,500","-","16","-","-","2020","남부순환로83길 48","-","중개거래","서울 양천구","-"
"6194","서울특별시 동대문구 장안동","329-3","0329","0003","래미안장안2차","54.4300","202203","12","88,000","-","22","-","-","2007","장안벚꽃로 167","-","중개거래","서울 동대문구","-"
"6195","서울특별시 동대문구 장안동","336","0336","0000","장안현대홈타운(336)","112.7800","202203","12","102,000","-","4","-","-","2003","장안벚꽃로 107","-","중개거래","서울 동대문구","-"
"6196","서울특별시 마포구 서교동","487","0487","0000","대우미래사랑","34.2900","202203","12","29,700","-","10","-","-","2005","월드컵북로5나길 18","-","중개거래","서울 마포구","-"
"6197","서울특별시 강서구 방화동","898","0898","0000","경동팰리스힐","12.2200","202203","12","8,900","-","2","-","-","2014","양천로14길 44","-","중개거래","서울 강서구","-"
"6198","서울특별시 노원구 중계동","361-1","0361","0001","롯데우성","115.2600","202203","12","134,000","-","3","-","-","1993","노원로22길 34","-","중개거래","서울 노원구","-"
"6199","서울특별시 서대문구 홍제동","132-5","0132","0005","에이원","58.6600","202203","12","46,800","-","7","-","-","2015","홍제원길 45","-","중개거래","서울 서대문구","-"
"6200","서울특별시 강서구 방화동","547-11","0547","0011","한오","47.4400","202203","12","35,000","-","1","-","-","1988","양천로14길 86-5","-","중개거래","서울 강서구","-"
"6201","서울특별시 구로구 오류동","75-2","0075","0002","오류동역솔리스타","18.3200","202203","12","10,500","-","10","-","-","2016","경인로20나길 63","-","직거래","-","-"
"6202","서울특별시 구로구 오류동","348","0348","0000","우림필유","59.9500","202203","12","63,000","-","3","-","-","2005","서해안로 2368","-","중개거래","서울 구로구","-"
"6203","서울특별시 노원구 공릉동","254","0254","0000","태릉우성아파트","84.9700","202203","12","96,000","-","7","-","-","1985","노원로 29","-","중개거래","서울 노원구","-"
"6204","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","59.9900","202203","12","152,000","-","10","-","-","2007","금호로 15","-","중개거래","서울 성동구","-"
"6205","서울특별시 서대문구 홍은동","186-25","0186","0025","서강2차(2동)","93.9100","202203","12","42,000","-","10","-","-","1989","연희로41길 152","-","중개거래","서울 서대문구","-"
"6206","서울특별시 성동구 금호동2가","1215","1215","0000","금호자이1차","59.9900","202203","12","127,000","-","4","-","-","2012","금호로 117","-","중개거래","서울 강동구 서울 성동구","-"
"6207","서울특별시 구로구 구로동","1257","1257","0000","럭키","59.9800","202203","12","69,000","-","10","-","-","1992","도림로 107","-","중개거래","서울 구로구 서울 영등포구","-"
"6208","서울특별시 중구 신당동","432-921","0432","0921","푸른마을(432-921)","58.9200","202203","12","22,700","-","1","-","-","2000","동호로11마길 34","-","중개거래","서울 중구","-"
"6209","서울특별시 중구 신당동","845","0845","0000","한진해모로","59.7600","202203","12","92,000","-","9","-","-","2001","왕십리로39길 30","-","중개거래","서울 성동구","-"
"6210","서울특별시 성북구 장위동","320","0320","0000","래미안장위퍼스트하이","59.9900","202203","12","94,900","-","12","-","-","2020","한천로 713","-","중개거래","서울 성북구","-"
"6211","서울특별시 노원구 공릉동","395-7","0395","0007","진명비베레","13.9092","202203","12","8,200","-","1","-","-","2012","동일로190길 7","-","중개거래","서울 노원구","-"
"6212","서울특별시 구로구 구로동","97-2","0097","0002","순영웰라이빌2차","64.4500","202203","12","60,500","-","12","-","-","2005","가마산로 280","-","중개거래","서울 구로구","-"
"6213","서울특별시 노원구 상계동","1256","1256","0000","은빛2단지","39.7000","202203","12","50,500","-","13","-","-","1998","동일로245가길 41","-","중개거래","서울 노원구","-"
"6214","서울특별시 동대문구 회기동","60-223","0060","0223","동일스카이시티3차","68.0350","202203","12","39,300","-","5","-","-","2007","회기로 108-18","-","중개거래","서울 동대문구","-"
"6215","서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","48.5400","202203","12","45,000","-","8","-","-","2003","돈화문로11가길 59","-","중개거래","서울 종로구","-"
"6216","서울특별시 노원구 상계동","740","0740","0000","상계주공2(고층)","68.8600","202203","12","92,000","-","12","-","-","1987","동일로215길 23","-","중개거래","서울 노원구","-"
"6217","서울특별시 성북구 종암동","135","0135","0000","종암2차SKVIEW","59.9800","202203","12","82,000","-","20","-","-","2010","종암로24길 35","-","중개거래","서울 광진구","-"
"6218","서울특별시 양천구 신월동","410-10","0410","0010","누리애","57.7200","202203","12","35,000","-","6","-","-","2010","오목로1길 45","-","중개거래","서울 양천구","-"
"6219","서울특별시 구로구 개봉동","471","0471","0000","삼호","84.8800","202203","12","78,800","-","17","-","-","1996","남부순환로95길 16","-","중개거래","서울 구로구","-"
"6220","서울특별시 광진구 화양동","113-1","0113","0001","광진코지웰","16.5300","202203","12","13,000","-","4","-","-","2014","능동로19길 35","-","중개거래","서울 광진구","-"
"6221","서울특별시 중랑구 중화동","208-4","0208","0004","범양프레체","17.9400","202203","12","11,300","-","15","-","-","2012","중랑천로14길 58","-","중개거래","서울 중랑구","-"
"6222","서울특별시 중랑구 신내동","656","0656","0000","화성.두산아파트","66.9600","202203","12","71,000","-","2","-","-","1995","신내로 155","-","중개거래","서울 송파구 서울 중랑구","-"
"6223","서울특별시 서대문구 북가좌동","371-1","0371","0001","월드컵현대","59.7600","202203","12","79,000","-","6","-","-","1998","수색로 154","-","중개거래","서울 은평구","-"
"6224","서울특별시 노원구 상계동","749-5","0749","0005","상계주공4(고층)","41.3000","202203","12","58,000","-","5","-","-","1988","동일로214길 21","-","중개거래","서울 노원구","-"
"6225","서울특별시 종로구 창신동","703","0703","0000","창신쌍용2","54.7000","202203","12","70,700","-","8","-","-","1993","낙산길 198","-","중개거래","서울 종로구","-"
"6226","서울특별시 도봉구 창동","812","0812","0000","창동현대타운","57.9300","202203","12","45,000","-","9","-","-","1999","도봉로114길 22-8","-","중개거래","서울 도봉구","-"
"6227","서울특별시 노원구 월계동","929","0929","0000","현대","59.9500","202203","12","78,000","-","17","-","-","2000","석계로 49","-","중개거래","서울 노원구","-"
"6228","서울특별시 강동구 강일동","670","0670","0000","강일리버파크5단지","84.8300","202203","12","100,000","-","1","-","-","2009","아리수로97길 20","-","중개거래","서울 강동구","-"
"6229","서울특별시 강남구 역삼동","720-25","0720","0025","대우디오빌","30.0300","202203","12","33,000","-","17","-","-","2002","언주로 427","-","중개거래","서울 강남구","-"
"6230","서울특별시 영등포구 당산동1가","16-1","0016","0001","진로","59.4000","202203","12","86,800","-","1","-","-","1997","당산로 68","-","중개거래","서울 영등포구","-"
"6231","서울특별시 강동구 성내동","407-2","0407","0002","동방","60.0000","202203","12","55,800","-","2","-","-","1995","양재대로95길 74","-","중개거래","서울 강동구","-"
"6232","서울특별시 서초구 반포동","60-5","0060","0005","반포미도2차아파트","71.4900","202203","12","218,000","-","10","-","-","1989","사평대로 240","-","중개거래","서울 서초구","-"
"6233","서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","45.7700","202203","12","94,000","-","10","-","-","1988","오금로 407","-","중개거래","서울 송파구","-"
"6234","서울특별시 금천구 가산동","141-2","0141","0002","가산양우내안에애플","12.0400","202203","12","11,500","-","11","-","-","2013","남부순환로 1266","-","중개거래","서울 구로구","-"
"6235","서울특별시 금천구 가산동","141-2","0141","0002","가산양우내안에애플","12.0400","202203","12","14,500","-","13","-","-","2013","남부순환로 1266","-","직거래","-","-"
"6236","서울특별시 송파구 석촌동","24-3","0024","0003","석촌호수효성해링턴타워","15.8307","202203","12","29,000","-","20","-","-","2015","석촌호수로 210","-","중개거래","서울 송파구","-"
"6237","서울특별시 강남구 도곡동","543-7","0543","0007","도곡1차아이파크","130.2590","202203","12","283,000","-","27","-","-","2007","도곡로28길 8","-","중개거래","서울 강남구","-"
"6238","서울특별시 동작구 신대방동","360-17","0360","0017","신동아","37.7400","202203","12","48,000","-","6","-","-","1993","여의대방로22아길 22","-","중개거래","서울 마포구","-"
"6239","서울특별시 서초구 서초동","1346","1346","0000","현대아파트","84.3300","202203","12","205,000","-","11","-","-","1989","효령로68길 13","-","중개거래","서울 서초구","-"
"6240","서울특별시 금천구 시흥동","1002-1","1002","0001","럭키남서울아파트","41.2600","202203","12","66,500","-","3","-","-","1981","시흥대로47길 43","-","중개거래","서울 금천구","-"
"6241","서울특별시 금천구 시흥동","1008","1008","0000","금강","59.9500","202203","12","49,900","-","18","-","-","2000","독산로50길 57-2","-","중개거래","서울 금천구","-"
"6242","서울특별시 금천구 독산동","1147","1147","0000","금천롯데캐슬골드파크1차","84.4623","202203","12","125,000","-","35","-","-","2016","벚꽃로 40","-","중개거래","서울 금천구","-"
"6243","서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.9800","202203","12","222,400","-","7","-","-","2018","송파대로 345","-","중개거래","서울 강남구 서울 송파구","-"
"6244","서울특별시 동작구 대방동","509","0509","0000","보라매코오롱하늘채","84.7000","202203","12","99,500","-","2","-","-","2005","여의대방로24다길 40","-","중개거래","서울 동작구","-"
"6245","서울특별시 동작구 흑석동","328","0328","0000","흑석동양아파트","59.5110","202203","12","96,500","-","8","-","-","2003","서달로1길 17","-","중개거래","서울 동작구","-"
"6246","서울특별시 강동구 상일동","521","0521","0000","고덕자이","101.0410","202203","12","175,000","-","27","-","-","2021","상일로 55","-","중개거래","서울 강동구","-"
"6247","서울특별시 강남구 도곡동","538-3","0538","0003","래미안도곡카운티","106.3900","202203","11","344,000","-","4","-","-","2016","도곡로 320","-","중개거래","서울 강남구","-"
"6248","서울특별시 관악구 봉천동","1703","1703","0000","봉천동아","114.6900","202203","11","117,500","-","11","-","-","2000","관악로 285","-","중개거래","서울 관악구","-"
"6249","서울특별시 영등포구 양평동1가","271","0271","0000","영등포중흥에스클래스","84.9500","202203","11","130,000","-","17","-","-","2021","선유서로24길 6","-","중개거래","서울 영등포구","-"
"6250","서울특별시 강동구 성내동","244-5","0244","0005","한양립스","12.3300","202203","11","13,000","-","7","-","-","2014","천호대로176길 10-10","-","직거래","-","-"
"6251","서울특별시 송파구 장지동","901","0901","0000","위례24단지(꿈에그린)","59.6300","202203","11","131,000","-","15","-","-","2013","위례광장로 121","-","직거래","-","-"
"6252","서울특별시 동작구 대방동","501","0501","0000","대림아파트","164.7900","202203","11","198,000","-","14","-","-","1993","여의대방로44길 10","-","중개거래","서울 동작구","-"
"6253","서울특별시 서초구 방배동","758-4","0758","0004","삼호2","132.3900","202203","11","220,000","-","1","-","-","1976","방배로43길 2","-","중개거래","경기 성남분당구 서울 성동구","-"
"6254","서울특별시 강동구 길동","413-11","0413","0011","경지Arium","14.1200","202203","11","21,500","-","3","-","-","2019","천호대로177길 40","-","중개거래","서울 강동구","-"
"6255","서울특별시 강동구 길동","415-16","0415","0016","청광플러스원큐브3차","13.2650","202203","11","13,500","-","15","-","-","2014","진황도로 87","-","직거래","-","-"
"6256","서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.6800","202203","11","105,000","-","13","-","-","2008","올림픽로 135","-","중개거래","서울 송파구","-"
"6257","서울특별시 강남구 삼성동","82-1","0082","0001","삼성동헤렌하우스2(82-1)","217.8600","202203","11","500,000","-","6","-","-","2010","영동대로128길 45","-","중개거래","서울 강남구","-"
"6258","서울특별시 서초구 반포동","1343","1343","0000","디에이치반포라클라스","59.9951","202203","11","270,000","-","31","-","-","2021","서초중앙로 206","-","중개거래","서울 서초구","-"
"6259","서울특별시 강남구 역삼동","741-22","0741","0022","포스틸빌라트","69.9700","202203","11","53,500","-","4","-","-","2004","테헤란로20길 36","-","중개거래","서울 강남구","-"
"6260","서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.7050","202203","11","192,000","-","7","-","-","1988","중대로 24","-","중개거래","서울 송파구","-"
"6261","서울특별시 강남구 삼성동","82-1","0082","0001","삼성동헤렌하우스2(82-1)","217.8600","202203","11","500,000","-","6","-","-","2010","영동대로128길 45","20220530","중개거래","서울 강남구","-"
"6262","서울특별시 강남구 청담동","34-13","0034","0013","청담스위트","13.4250","202203","11","19,000","-","8","-","-","2015","학동로73길 13","-","직거래","-","-"
"6263","서울특별시 강남구 청담동","34-13","0034","0013","청담스위트","13.4250","202203","11","22,750","-","5","-","-","2015","학동로73길 13","-","중개거래","서울 강남구","-"
"6264","서울특별시 중랑구 묵동","162-17","0162","0017","헤르만스테이트","30.0000","202203","11","19,000","-","11","-","-","2013","중랑역로 276","-","중개거래","서울 중랑구","-"
"6265","서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","53.2000","202203","11","36,300","-","2","-","-","1973","연서로19길 9","-","직거래","-","-"
"6266","서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","65.7800","202203","11","44,500","-","4","-","-","1973","연서로17길 12","-","직거래","-","-"
"6267","서울특별시 구로구 구로동","106-2","0106","0002","대림역포스큐","14.5790","202203","11","10,800","-","19","-","-","2015","공원로 11","-","중개거래","서울 영등포구","-"
